Filename,Split
train16144,pseudo
train10184,pseudo
train24,pseudo
train2937,pseudo
train650,pseudo
train14426,pseudo
train8116,pseudo
train4420,pseudo
train8843,pseudo
train3994,pseudo
train16248,pseudo
train10435,pseudo
train5086,pseudo
train6910,pseudo
train8586,pseudo
train1155,pseudo
train15897,pseudo
train7874,pseudo
train11713,pseudo
train11203,pseudo
train14825,pseudo
train7396,pseudo
train18154,pseudo
train10795,pseudo
train11343,pseudo
train5037,pseudo
train6596,pseudo
train6516,pseudo
train806,pseudo
train12726,pseudo
train18477,pseudo
train12690,pseudo
train679,pseudo
train10289,pseudo
train8552,pseudo
train14556,pseudo
train7254,pseudo
train14200,pseudo
train7518,pseudo
train2778,pseudo
train14509,pseudo
train3758,pseudo
train14894,pseudo
train4094,pseudo
train12708,pseudo
train16817,pseudo
train8074,pseudo
train11824,pseudo
train65,pseudo
train2878,pseudo
train6885,pseudo
train12911,pseudo
train1740,pseudo
train3747,pseudo
train18640,pseudo
train8018,pseudo
train1953,pseudo
train11234,pseudo
train7007,pseudo
train6971,pseudo
train16036,pseudo
train4382,pseudo
train9179,pseudo
train7002,pseudo
train14099,pseudo
train12635,pseudo
train3917,pseudo
train6251,pseudo
train15376,pseudo
train6715,pseudo
train14771,pseudo
train3358,pseudo
train2531,pseudo
train6571,pseudo
train4600,pseudo
train16553,pseudo
train5601,pseudo
train4076,pseudo
train8410,pseudo
train8437,pseudo
train15800,pseudo
train6883,pseudo
train5457,pseudo
train13348,pseudo
train11512,pseudo
train2026,pseudo
train13138,pseudo
train14362,pseudo
train14756,pseudo
train10832,pseudo
train11778,pseudo
train14435,pseudo
train2423,pseudo
train7116,pseudo
train14223,pseudo
train14724,pseudo
train15974,pseudo
train4340,pseudo
train7347,pseudo
train1614,pseudo
train12642,pseudo
train1860,pseudo
train5361,pseudo
train2678,pseudo
train17451,pseudo
train8006,pseudo
train12943,pseudo
train10675,pseudo
train14563,pseudo
train8636,pseudo
train3116,pseudo
train1299,pseudo
train11711,pseudo
train11531,pseudo
train206,pseudo
train8756,pseudo
train11363,pseudo
train5675,pseudo
train8405,pseudo
train16055,pseudo
train12689,pseudo
train7178,pseudo
train1422,pseudo
train13735,pseudo
train8873,pseudo
train1765,pseudo
train347,pseudo
train18162,pseudo
train13880,pseudo
train12525,pseudo
train871,pseudo
train3398,pseudo
train9946,pseudo
train3957,pseudo
train15790,pseudo
train12557,pseudo
train2192,pseudo
train10395,pseudo
train15436,pseudo
train10198,pseudo
train1983,pseudo
train572,pseudo
train14521,pseudo
train8005,pseudo
train8129,pseudo
train9289,pseudo
train5807,pseudo
train5339,pseudo
train11589,pseudo
train8977,pseudo
train14928,pseudo
train7234,pseudo
train6906,pseudo
train7235,pseudo
train11464,pseudo
train4976,pseudo
train9967,pseudo
train17819,pseudo
train7615,pseudo
train1153,pseudo
train13775,pseudo
train11804,pseudo
train9000,pseudo
train2823,pseudo
train7565,pseudo
train7288,pseudo
train13669,pseudo
train15997,pseudo
train17694,pseudo
train7993,pseudo
train17366,pseudo
train10813,pseudo
train6431,pseudo
train12914,pseudo
train12471,pseudo
train8745,pseudo
train7153,pseudo
train3257,pseudo
train6847,pseudo
train14157,pseudo
train3582,pseudo
train2584,pseudo
train9947,pseudo
train696,pseudo
train18316,pseudo
train15141,pseudo
train15354,pseudo
train4005,pseudo
train6228,pseudo
train9496,pseudo
train1415,pseudo
train2107,pseudo
train3616,pseudo
train18263,pseudo
train11999,pseudo
train9969,pseudo
train10393,pseudo
train672,pseudo
train12735,pseudo
train2482,pseudo
train6651,pseudo
train11867,pseudo
train312,pseudo
train4178,pseudo
train9067,pseudo
train8371,pseudo
train12917,pseudo
train5915,pseudo
train6854,pseudo
train1840,pseudo
train12639,pseudo
train7450,pseudo
train16329,pseudo
train14644,pseudo
train1492,pseudo
train11418,pseudo
train16194,pseudo
train14341,pseudo
train2933,pseudo
train4512,pseudo
train13647,pseudo
train18341,pseudo
train708,pseudo
train12246,pseudo
train2421,pseudo
train1468,pseudo
train3819,pseudo
train4801,pseudo
train12740,pseudo
train15365,pseudo
train4294,pseudo
train2471,pseudo
train6138,pseudo
train4966,pseudo
train11468,pseudo
train11361,pseudo
train18269,pseudo
train16871,pseudo
train6795,pseudo
train14934,pseudo
train555,pseudo
train11892,pseudo
train2220,pseudo
train7237,pseudo
train1179,pseudo
train3095,pseudo
train14079,pseudo
train7699,pseudo
train10924,pseudo
train14697,pseudo
train17931,pseudo
train10503,pseudo
train14823,pseudo
train16284,pseudo
train624,pseudo
train16365,pseudo
train13874,pseudo
train9612,pseudo
train19,pseudo
train11481,pseudo
train9789,pseudo
train10546,pseudo
train16601,pseudo
train14743,pseudo
train15560,pseudo
train7920,pseudo
train18464,pseudo
train400,pseudo
train9605,pseudo
train14827,pseudo
train12846,pseudo
train374,pseudo
train15829,pseudo
train16260,pseudo
train6689,pseudo
train14476,pseudo
train229,pseudo
train1205,pseudo
train15717,pseudo
train11002,pseudo
train14713,pseudo
train9835,pseudo
train6148,pseudo
train10312,pseudo
train18217,pseudo
train7898,pseudo
train14348,pseudo
train8408,pseudo
train18433,pseudo
train9318,pseudo
train1601,pseudo
train15627,pseudo
train16587,pseudo
train12193,pseudo
train3531,pseudo
train11656,pseudo
train1653,pseudo
train18290,pseudo
train10548,pseudo
train17020,pseudo
train7287,pseudo
train8653,pseudo
train6694,pseudo
train10938,pseudo
train7146,pseudo
train11,pseudo
train4321,pseudo
train13113,pseudo
train6100,pseudo
train13612,pseudo
train677,pseudo
train2223,pseudo
train11873,pseudo
train8453,pseudo
train2305,pseudo
train13041,pseudo
train3695,pseudo
train4860,pseudo
train6515,pseudo
train17677,pseudo
train7562,pseudo
train383,pseudo
train13256,pseudo
train3673,pseudo
train3438,pseudo
train8139,pseudo
train481,pseudo
train4028,pseudo
train6958,pseudo
train16485,pseudo
train3748,pseudo
train6556,pseudo
train4264,pseudo
train18352,pseudo
train18739,pseudo
train8492,pseudo
train13811,pseudo
train16883,pseudo
train13912,pseudo
train12832,pseudo
train11989,pseudo
train12656,pseudo
train97,pseudo
train8962,pseudo
train5504,pseudo
train10143,pseudo
train8667,pseudo
train456,pseudo
train9107,pseudo
train2857,pseudo
train6768,pseudo
train12572,pseudo
train12892,pseudo
train17448,pseudo
train6845,pseudo
train2225,pseudo
train8071,pseudo
train17971,pseudo
train8417,pseudo
train17774,pseudo
train10046,pseudo
train2417,pseudo
train13525,pseudo
train18596,pseudo
train13335,pseudo
train12188,pseudo
train3791,pseudo
train1495,pseudo
train16780,pseudo
train9989,pseudo
train16706,pseudo
train17865,pseudo
train6407,pseudo
train8081,pseudo
train18286,pseudo
train342,pseudo
train13584,pseudo
train4434,pseudo
train10258,pseudo
train15110,pseudo
train7445,pseudo
train6911,pseudo
train3965,pseudo
train2575,pseudo
train9875,pseudo
train1942,pseudo
train11535,pseudo
train11082,pseudo
train8903,pseudo
train11514,pseudo
train18483,pseudo
train319,pseudo
train14673,pseudo
train2523,pseudo
train12067,pseudo
train17015,pseudo
train7969,pseudo
train17086,pseudo
train10262,pseudo
train2737,pseudo
train43,pseudo
train18701,pseudo
train17046,pseudo
train8257,pseudo
train3579,pseudo
train6619,pseudo
train17258,pseudo
train11382,pseudo
train10514,pseudo
train2432,pseudo
train11898,pseudo
train18729,pseudo
train16171,pseudo
train8671,pseudo
train9833,pseudo
train495,pseudo
train743,pseudo
train8786,pseudo
train3572,pseudo
train740,pseudo
train2553,pseudo
train8481,pseudo
train6469,pseudo
train5801,pseudo
train8919,pseudo
train13295,pseudo
train4665,pseudo
train4175,pseudo
train4070,pseudo
train15899,pseudo
train2308,pseudo
train12420,pseudo
train8723,pseudo
train13496,pseudo
train3387,pseudo
train4357,pseudo
train15606,pseudo
train9883,pseudo
train7743,pseudo
train3440,pseudo
train1597,pseudo
train7324,pseudo
train5761,pseudo
train6057,pseudo
train14406,pseudo
train13846,pseudo
train5725,pseudo
train12886,pseudo
train6376,pseudo
train79,pseudo
train18089,pseudo
train8322,pseudo
train11945,pseudo
train18067,pseudo
train9212,pseudo
train5540,pseudo
train18492,pseudo
train1066,pseudo
train11393,pseudo
train1856,pseudo
train11092,pseudo
train17322,pseudo
train11138,pseudo
train7798,pseudo
train1120,pseudo
train7711,pseudo
train7966,pseudo
train10738,pseudo
train3692,pseudo
train18588,pseudo
train1143,pseudo
train8482,pseudo
train6550,pseudo
train11975,pseudo
train1757,pseudo
train16839,pseudo
train13991,pseudo
train6073,pseudo
train12613,pseudo
train8950,pseudo
train16410,pseudo
train15720,pseudo
train11611,pseudo
train1890,pseudo
train11335,pseudo
train5802,pseudo
train16942,pseudo
train2446,pseudo
train205,pseudo
train15308,pseudo
train18704,pseudo
train2507,pseudo
train4297,pseudo
train9716,pseudo
train8692,pseudo
train13646,pseudo
train11216,pseudo
train3380,pseudo
train1518,pseudo
train18496,pseudo
train3960,pseudo
train10715,pseudo
train3030,pseudo
train13857,pseudo
train10589,pseudo
train16091,pseudo
train6259,pseudo
train18258,pseudo
train17818,pseudo
train5437,pseudo
train263,pseudo
train17605,pseudo
train18462,pseudo
train11928,pseudo
train17949,pseudo
train9431,pseudo
train430,pseudo
train17079,pseudo
train2868,pseudo
train5360,pseudo
train789,pseudo
train13885,pseudo
train9604,pseudo
train3178,pseudo
train5633,pseudo
train2239,pseudo
train3690,pseudo
train15935,pseudo
train12568,pseudo
train8138,pseudo
train16692,pseudo
train6929,pseudo
train9823,pseudo
train18386,pseudo
train7767,pseudo
train10350,pseudo
train10492,pseudo
train4805,pseudo
train5464,pseudo
train18084,pseudo
train7703,pseudo
train16726,pseudo
train16860,pseudo
train7728,pseudo
train12890,pseudo
train12356,pseudo
train2454,pseudo
train8768,pseudo
train392,pseudo
train16578,pseudo
train14175,pseudo
train2598,pseudo
train18534,pseudo
train18030,pseudo
train14299,pseudo
train3483,pseudo
train4632,pseudo
train20,pseudo
train11585,pseudo
train10796,pseudo
train3537,pseudo
train4505,pseudo
train7094,pseudo
train18281,pseudo
train6253,pseudo
train4216,pseudo
train11031,pseudo
train5910,pseudo
train6982,pseudo
train719,pseudo
train16201,pseudo
train9972,pseudo
train12381,pseudo
train17976,pseudo
train16293,pseudo
train18271,pseudo
train3361,pseudo
train3675,pseudo
train18074,pseudo
train6257,pseudo
train10405,pseudo
train12295,pseudo
train14258,pseudo
train15531,pseudo
train3385,pseudo
train11125,pseudo
train274,pseudo
train6087,pseudo
train5651,pseudo
train12983,pseudo
train9083,pseudo
train11962,pseudo
train1133,pseudo
train3620,pseudo
train14366,pseudo
train11653,pseudo
train4840,pseudo
train15074,pseudo
train17205,pseudo
train13904,pseudo
train13890,pseudo
train8441,pseudo
train9745,pseudo
train3467,pseudo
train15362,pseudo
train10595,pseudo
train12203,pseudo
train14360,pseudo
train6871,pseudo
train11571,pseudo
train6759,pseudo
train14447,pseudo
train2439,pseudo
train11426,pseudo
train996,pseudo
train7227,pseudo
train7393,pseudo
train10420,pseudo
train5646,pseudo
train8932,pseudo
train603,pseudo
train8177,pseudo
train2683,pseudo
train865,pseudo
train11901,pseudo
train16804,pseudo
train5328,pseudo
train5243,pseudo
train10778,pseudo
train4772,pseudo
train8547,pseudo
train18382,pseudo
train9753,pseudo
train17394,pseudo
train14658,pseudo
train3727,pseudo
train16696,pseudo
train12236,pseudo
train5951,pseudo
train12360,pseudo
train12562,pseudo
train11518,pseudo
train17044,pseudo
train4153,pseudo
train16437,pseudo
train4781,pseudo
train7864,pseudo
train8332,pseudo
train5095,pseudo
train3281,pseudo
train12787,pseudo
train8457,pseudo
train15479,pseudo
train1546,pseudo
train11650,pseudo
train8691,pseudo
train18007,pseudo
train91,pseudo
train7441,pseudo
train1912,pseudo
train2076,pseudo
train12002,pseudo
train2368,pseudo
train1187,pseudo
train15169,pseudo
train316,pseudo
train4368,pseudo
train4467,pseudo
train8865,pseudo
train777,pseudo
train2677,pseudo
train15811,pseudo
train16874,pseudo
train14680,pseudo
train5087,pseudo
train8158,pseudo
train16357,pseudo
train7344,pseudo
train13607,pseudo
train7185,pseudo
train5770,pseudo
train2579,pseudo
train12949,pseudo
train7481,pseudo
train2467,pseudo
train1131,pseudo
train13536,pseudo
train12951,pseudo
train15626,pseudo
train11110,pseudo
train18436,pseudo
train14058,pseudo
train2864,pseudo
train15784,pseudo
train11806,pseudo
train7164,pseudo
train15127,pseudo
train3808,pseudo
train10829,pseudo
train17656,pseudo
train16142,pseudo
train517,pseudo
train5656,pseudo
train17155,pseudo
train16503,pseudo
train15383,pseudo
train13073,pseudo
train8422,pseudo
train6218,pseudo
train4322,pseudo
train13841,pseudo
train6175,pseudo
train6752,pseudo
train18711,pseudo
train14888,pseudo
train13854,pseudo
train12145,pseudo
train1960,pseudo
train775,pseudo
train2883,pseudo
train18038,pseudo
train5859,pseudo
train8282,pseudo
train12465,pseudo
train2067,pseudo
train15418,pseudo
train17548,pseudo
train12492,pseudo
train14501,pseudo
train17620,pseudo
train1116,pseudo
train529,pseudo
train15466,pseudo
train12240,pseudo
train17311,pseudo
train3546,pseudo
train15478,pseudo
train18266,pseudo
train12777,pseudo
train17482,pseudo
train5677,pseudo
train9017,pseudo
train1379,pseudo
train10265,pseudo
train13618,pseudo
train17146,pseudo
train8582,pseudo
train5197,pseudo
train201,pseudo
train14701,pseudo
train445,pseudo
train4003,pseudo
train298,pseudo
train2809,pseudo
train2635,pseudo
train15417,pseudo
train6191,pseudo
train17326,pseudo
train10070,pseudo
train9700,pseudo
train13966,pseudo
train11907,pseudo
train13594,pseudo
train8760,pseudo
train13629,pseudo
train13096,pseudo
train5571,pseudo
train16198,pseudo
train4553,pseudo
train17103,pseudo
train15015,pseudo
train1583,pseudo
train1936,pseudo
train4504,pseudo
train6829,pseudo
train2812,pseudo
train997,pseudo
train7664,pseudo
train12392,pseudo
train15903,pseudo
train17302,pseudo
train3074,pseudo
train2466,pseudo
train18466,pseudo
train2394,pseudo
train12678,pseudo
train3943,pseudo
train11810,pseudo
train14845,pseudo
train17801,pseudo
train18104,pseudo
train12964,pseudo
train2339,pseudo
train13809,pseudo
train12212,pseudo
train17585,pseudo
train10732,pseudo
train12041,pseudo
train13722,pseudo
train11809,pseudo
train13502,pseudo
train7545,pseudo
train8409,pseudo
train15757,pseudo
train18326,pseudo
train17003,pseudo
train2969,pseudo
train11210,pseudo
train11070,pseudo
train5373,pseudo
train6081,pseudo
train5812,pseudo
train6331,pseudo
train15076,pseudo
train9901,pseudo
train5696,pseudo
train1029,pseudo
train16019,pseudo
train1750,pseudo
train11005,pseudo
train3010,pseudo
train16451,pseudo
train14163,pseudo
train4116,pseudo
train10140,pseudo
train14751,pseudo
train1954,pseudo
train11537,pseudo
train9542,pseudo
train349,pseudo
train17185,pseudo
train15446,pseudo
train2750,pseudo
train8755,pseudo
train874,pseudo
train5033,pseudo
train7139,pseudo
train8741,pseudo
train16733,pseudo
train4612,pseudo
train2245,pseudo
train6957,pseudo
train6604,pseudo
train6000,pseudo
train13293,pseudo
train6745,pseudo
train16610,pseudo
train17520,pseudo
train4217,pseudo
train11905,pseudo
train11861,pseudo
train10580,pseudo
train13270,pseudo
train12107,pseudo
train13661,pseudo
train6062,pseudo
train1574,pseudo
train15775,pseudo
train8154,pseudo
train3803,pseudo
train16283,pseudo
train1249,pseudo
train8776,pseudo
train13684,pseudo
train16482,pseudo
train17382,pseudo
train11201,pseudo
train11063,pseudo
train16994,pseudo
train1481,pseudo
train13127,pseudo
train13011,pseudo
train16124,pseudo
train10004,pseudo
train5461,pseudo
train10255,pseudo
train4795,pseudo
train10021,pseudo
train3565,pseudo
train6207,pseudo
train5103,pseudo
train10694,pseudo
train2013,pseudo
train9816,pseudo
train11329,pseudo
train13068,pseudo
train17393,pseudo
train11985,pseudo
train3713,pseudo
train5682,pseudo
train16351,pseudo
train5593,pseudo
train5632,pseudo
train9118,pseudo
train2892,pseudo
train6013,pseudo
train10440,pseudo
train8189,pseudo
train2203,pseudo
train16456,pseudo
train4676,pseudo
train18232,pseudo
train17297,pseudo
train6468,pseudo
train13750,pseudo
train18516,pseudo
train16008,pseudo
train8402,pseudo
train3813,pseudo
train2048,pseudo
train3716,pseudo
train13394,pseudo
train15480,pseudo
train16627,pseudo
train5938,pseudo
train4995,pseudo
train5049,pseudo
train17831,pseudo
train2915,pseudo
train12535,pseudo
train13467,pseudo
train7275,pseudo
train13248,pseudo
train3741,pseudo
train16516,pseudo
train8996,pseudo
train15878,pseudo
train14375,pseudo
train6044,pseudo
train14530,pseudo
train11271,pseudo
train17679,pseudo
train16633,pseudo
train9845,pseudo
train8849,pseudo
train3171,pseudo
train5597,pseudo
train16793,pseudo
train10452,pseudo
train18586,pseudo
train816,pseudo
train4543,pseudo
train4586,pseudo
train8223,pseudo
train3428,pseudo
train7253,pseudo
train10126,pseudo
train153,pseudo
train17082,pseudo
train926,pseudo
train1413,pseudo
train16375,pseudo
train12866,pseudo
train18230,pseudo
train1706,pseudo
train1200,pseudo
train1931,pseudo
train9327,pseudo
train12341,pseudo
train7933,pseudo
train3852,pseudo
train9387,pseudo
train14111,pseudo
train10128,pseudo
train9818,pseudo
train16457,pseudo
train17312,pseudo
train3153,pseudo
train7620,pseudo
train8577,pseudo
train8413,pseudo
train5590,pseudo
train12728,pseudo
train5377,pseudo
train9381,pseudo
train18379,pseudo
train17885,pseudo
train10331,pseudo
train11762,pseudo
train16872,pseudo
train13259,pseudo
train13739,pseudo
train4574,pseudo
train10397,pseudo
train17063,pseudo
train11120,pseudo
train9411,pseudo
train9824,pseudo
train11852,pseudo
train17067,pseudo
train1243,pseudo
train526,pseudo
train13777,pseudo
train8136,pseudo
train4464,pseudo
train12421,pseudo
train7940,pseudo
train8329,pseudo
train13358,pseudo
train17640,pseudo
train2329,pseudo
train3053,pseudo
train1434,pseudo
train18287,pseudo
train17080,pseudo
train11551,pseudo
train13473,pseudo
train8389,pseudo
train7358,pseudo
train12840,pseudo
train18642,pseudo
train2836,pseudo
train12424,pseudo
train1156,pseudo
train14018,pseudo
train3820,pseudo
train11251,pseudo
train15487,pseudo
train3659,pseudo
train9649,pseudo
train11904,pseudo
train12549,pseudo
train7617,pseudo
train9481,pseudo
train1980,pseudo
train17277,pseudo
train1328,pseudo
train1356,pseudo
train12042,pseudo
train18284,pseudo
train7880,pseudo
train9346,pseudo
train8228,pseudo
train14354,pseudo
train1613,pseudo
train3665,pseudo
train3497,pseudo
train15559,pseudo
train14326,pseudo
train13518,pseudo
train8077,pseudo
train3418,pseudo
train5340,pseudo
train13938,pseudo
train8620,pseudo
train13317,pseudo
train18568,pseudo
train16986,pseudo
train7355,pseudo
train3997,pseudo
train9361,pseudo
train5762,pseudo
train3473,pseudo
train3949,pseudo
train8522,pseudo
train18634,pseudo
train12935,pseudo
train18683,pseudo
train11622,pseudo
train8190,pseudo
train14023,pseudo
train14695,pseudo
train3290,pseudo
train17158,pseudo
train1099,pseudo
train5514,pseudo
train12081,pseudo
train13491,pseudo
train1317,pseudo
train11040,pseudo
train16968,pseudo
train10762,pseudo
train17755,pseudo
train8120,pseudo
train5494,pseudo
train15922,pseudo
train16707,pseudo
train2733,pseudo
train15326,pseudo
train536,pseudo
train1542,pseudo
train873,pseudo
train17059,pseudo
train15597,pseudo
train13849,pseudo
train2720,pseudo
train10988,pseudo
train52,pseudo
train15033,pseudo
train13851,pseudo
train7383,pseudo
train12853,pseudo
train1649,pseudo
train13488,pseudo
train11987,pseudo
train10625,pseudo
train9923,pseudo
train7466,pseudo
train14357,pseudo
train5135,pseudo
train9670,pseudo
train5143,pseudo
train3183,pseudo
train13023,pseudo
train4306,pseudo
train7423,pseudo
train16253,pseudo
train11878,pseudo
train13818,pseudo
train10870,pseudo
train16149,pseudo
train13495,pseudo
train16584,pseudo
train11327,pseudo
train13075,pseudo
train6858,pseudo
train7351,pseudo
train4684,pseudo
train892,pseudo
train15649,pseudo
train7168,pseudo
train268,pseudo
train11411,pseudo
train17148,pseudo
train14246,pseudo
train2344,pseudo
train12239,pseudo
train2693,pseudo
train6032,pseudo
train13187,pseudo
train12173,pseudo
train8754,pseudo
train9353,pseudo
train13385,pseudo
train7510,pseudo
train18293,pseudo
train14551,pseudo
train18002,pseudo
train9143,pseudo
train3452,pseudo
train7326,pseudo
train6557,pseudo
train7591,pseudo
train3370,pseudo
train10323,pseudo
train14132,pseudo
train1657,pseudo
train8135,pseudo
train51,pseudo
train8395,pseudo
train12484,pseudo
train4303,pseudo
train16792,pseudo
train8069,pseudo
train15766,pseudo
train12109,pseudo
train11759,pseudo
train17204,pseudo
train16922,pseudo
train1147,pseudo
train13759,pseudo
train3946,pseudo
train8607,pseudo
train13148,pseudo
train12096,pseudo
train908,pseudo
train16582,pseudo
train10256,pseudo
train2111,pseudo
train14507,pseudo
train14896,pseudo
train3693,pseudo
train9694,pseudo
train6423,pseudo
train48,pseudo
train17990,pseudo
train281,pseudo
train10992,pseudo
train17576,pseudo
train11828,pseudo
train16345,pseudo
train12451,pseudo
train16129,pseudo
train14883,pseudo
train9400,pseudo
train2501,pseudo
train230,pseudo
train6010,pseudo
train2974,pseudo
train16821,pseudo
train18327,pseudo
train747,pseudo
train1088,pseudo
train600,pseudo
train17413,pseudo
train11698,pseudo
train17443,pseudo
train1498,pseudo
train2571,pseudo
train7317,pseudo
train6172,pseudo
train11694,pseudo
train15754,pseudo
train115,pseudo
train6244,pseudo
train8569,pseudo
train16761,pseudo
train15067,pseudo
train9003,pseudo
train12946,pseudo
train4516,pseudo
train9344,pseudo
train4941,pseudo
train1644,pseudo
train15671,pseudo
train7756,pseudo
train4017,pseudo
train13978,pseudo
train124,pseudo
train6369,pseudo
train15955,pseudo
train12768,pseudo
train18644,pseudo
train1886,pseudo
train6545,pseudo
train1572,pseudo
train9666,pseudo
train7240,pseudo
train14816,pseudo
train7902,pseudo
train6915,pseudo
train2302,pseudo
train9848,pseudo
train17980,pseudo
train16356,pseudo
train8108,pseudo
train13531,pseudo
train15237,pseudo
train5890,pseudo
train3895,pseudo
train12545,pseudo
train3954,pseudo
train14410,pseudo
train5700,pseudo
train7932,pseudo
train13428,pseudo
train12226,pseudo
train5131,pseudo
train17625,pseudo
train3011,pseudo
train10990,pseudo
train15377,pseudo
train17674,pseudo
train7587,pseudo
train15092,pseudo
train13548,pseudo
train16752,pseudo
train3494,pseudo
train11407,pseudo
train1575,pseudo
train193,pseudo
train4747,pseudo
train15774,pseudo
train12394,pseudo
train156,pseudo
train12750,pseudo
train12865,pseudo
train6025,pseudo
train15036,pseudo
train11624,pseudo
train3561,pseudo
train11679,pseudo
train9343,pseudo
train9689,pseudo
train3213,pseudo
train10565,pseudo
train16943,pseudo
train7488,pseudo
train17407,pseudo
train2377,pseudo
train17078,pseudo
train3335,pseudo
train18244,pseudo
train6718,pseudo
train9657,pseudo
train2289,pseudo
train12893,pseudo
train169,pseudo
train11161,pseudo
train16244,pseudo
train10984,pseudo
train17418,pseudo
train10402,pseudo
train17581,pseudo
train15081,pseudo
train5227,pseudo
train2815,pseudo
train14548,pseudo
train6345,pseudo
train15939,pseudo
train12405,pseudo
train15444,pseudo
train4751,pseudo
train14349,pseudo
train14964,pseudo
train11632,pseudo
train4184,pseudo
train11330,pseudo
train8388,pseudo
train4628,pseudo
train18507,pseudo
train5061,pseudo
train3822,pseudo
train2384,pseudo
train6485,pseudo
train16281,pseudo
train9024,pseudo
train138,pseudo
train6508,pseudo
train17619,pseudo
train3186,pseudo
train5028,pseudo
train5088,pseudo
train14433,pseudo
train13530,pseudo
train16211,pseudo
train10453,pseudo
train5307,pseudo
train15584,pseudo
train16445,pseudo
train1465,pseudo
train15393,pseudo
train17761,pseudo
train18655,pseudo
train12793,pseudo
train5683,pseudo
train3205,pseudo
train18564,pseudo
train6817,pseudo
train8779,pseudo
train15404,pseudo
train9191,pseudo
train1070,pseudo
train2382,pseudo
train2702,pseudo
train7922,pseudo
train13408,pseudo
train15433,pseudo
train2966,pseudo
train9484,pseudo
train13744,pseudo
train5167,pseudo
train2880,pseudo
train16826,pseudo
train3829,pseudo
train9935,pseudo
train3181,pseudo
train3845,pseudo
train2260,pseudo
train2830,pseudo
train4587,pseudo
train16326,pseudo
train2642,pseudo
train7402,pseudo
train13935,pseudo
train13204,pseudo
train14436,pseudo
train13415,pseudo
train7894,pseudo
train1414,pseudo
train16665,pseudo
train11796,pseudo
train5501,pseudo
train12748,pseudo
train16544,pseudo
train5713,pseudo
train9190,pseudo
train837,pseudo
train14179,pseudo
train9276,pseudo
train18742,pseudo
train602,pseudo
train4250,pseudo
train6946,pseudo
train447,pseudo
train10545,pseudo
train12812,pseudo
train12386,pseudo
train18143,pseudo
train15931,pseudo
train11446,pseudo
train2267,pseudo
train13963,pseudo
train12618,pseudo
train15075,pseudo
train17993,pseudo
train5963,pseudo
train2713,pseudo
train3970,pseudo
train12876,pseudo
train7353,pseudo
train7744,pseudo
train7293,pseudo
train4932,pseudo
train14231,pseudo
train5413,pseudo
train8034,pseudo
train4225,pseudo
train2035,pseudo
train10642,pseudo
train9628,pseudo
train10016,pseudo
train15602,pseudo
train6160,pseudo
train3175,pseudo
train5853,pseudo
train15356,pseudo
train8281,pseudo
train2075,pseudo
train2025,pseudo
train12328,pseudo
train12472,pseudo
train16963,pseudo
train3961,pseudo
train5658,pseudo
train8733,pseudo
train13587,pseudo
train4996,pseudo
train13655,pseudo
train4990,pseudo
train11662,pseudo
train17024,pseudo
train2550,pseudo
train15037,pseudo
train3272,pseudo
train5124,pseudo
train3781,pseudo
train3286,pseudo
train12311,pseudo
train11283,pseudo
train3073,pseudo
train9849,pseudo
train3503,pseudo
train7029,pseudo
train15175,pseudo
train7257,pseudo
train6844,pseudo
train1186,pseudo
train15724,pseudo
train18075,pseudo
train4861,pseudo
train13547,pseudo
train3296,pseudo
train8862,pseudo
train18447,pseudo
train17616,pseudo
train15500,pseudo
train2052,pseudo
train12594,pseudo
train10551,pseudo
train12585,pseudo
train3574,pseudo
train10980,pseudo
train3745,pseudo
train12431,pseudo
train15708,pseudo
train12859,pseudo
train13105,pseudo
train17855,pseudo
train16612,pseudo
train3511,pseudo
train9140,pseudo
train7436,pseudo
train4353,pseudo
train5387,pseudo
train10223,pseudo
train11963,pseudo
train18356,pseudo
train16163,pseudo
train15320,pseudo
train14702,pseudo
train6682,pseudo
train9055,pseudo
train10192,pseudo
train11010,pseudo
train10945,pseudo
train16151,pseudo
train3354,pseudo
train2718,pseudo
train480,pseudo
train6198,pseudo
train12396,pseudo
train2656,pseudo
train16631,pseudo
train15862,pseudo
train12580,pseudo
train4651,pseudo
train3094,pseudo
train4964,pseudo
train3775,pseudo
train2386,pseudo
train10348,pseudo
train3651,pseudo
train15114,pseudo
train4816,pseudo
train3124,pseudo
train4255,pseudo
train33,pseudo
train1867,pseudo
train11593,pseudo
train7395,pseudo
train6540,pseudo
train10298,pseudo
train3501,pseudo
train7162,pseudo
train4273,pseudo
train16065,pseudo
train15401,pseudo
train1014,pseudo
train7500,pseudo
train11515,pseudo
train173,pseudo
train15469,pseudo
train1079,pseudo
train10261,pseudo
train3750,pseudo
train9915,pseudo
train16289,pseudo
train2124,pseudo
train11764,pseudo
train15057,pseudo
train13077,pseudo
train6451,pseudo
train1455,pseudo
train16,pseudo
train14855,pseudo
train13971,pseudo
train9708,pseudo
train12186,pseudo
train14293,pseudo
train15456,pseudo
train10848,pseudo
train10533,pseudo
train10681,pseudo
train4875,pseudo
train6814,pseudo
train14120,pseudo
train10871,pseudo
train8109,pseudo
train4573,pseudo
train17225,pseudo
train18469,pseudo
train81,pseudo
train6890,pseudo
train2049,pseudo
train8197,pseudo
train5191,pseudo
train16081,pseudo
train11360,pseudo
train13246,pseudo
train2350,pseudo
train16776,pseudo
train17799,pseudo
train8633,pseudo
